1	-65	-35	-10
2	-60	-35	-10
3	-55	-35	-10
4	-50	-35	-10
5	-45	-35	-10
6	-40	-35	-10
7	-35	-35	-10
8	-30	-35	-10
9	-25	-35	-10
10	-20	-35	-10
11	-15	-35	-10
12	-10	-35	-10
13	-5	-35	-10
14	0	-35	-10
15	5	-35	-10
16	10	-35	-10
17	15	-35	-10
18	20	-35	-10
19	25	-35	-10
20	30	-35	-10
21	35	-35	-10
22	40	-35	-10
23	45	-35	-10
24	50	-35	-10
25	55	-35	-10
26	60	-35	-10
27	65	-35	-10
28	-65	-30	-10
29	-60	-30	-10
30	-55	-30	-10
31	-50	-30	-10
32	-45	-30	-10
33	-40	-30	-10
34	-35	-30	-10
35	-30	-30	-10
36	-25	-30	-10
37	-20	-30	-10
38	-15	-30	-10
39	-10	-30	-10
40	-5	-30	-10
41	0	-30	-10
42	5	-30	-10
43	10	-30	-10
44	15	-30	-10
45	20	-30	-10
46	25	-30	-10
47	30	-30	-10
48	35	-30	-10
49	40	-30	-10
50	45	-30	-10
51	50	-30	-10
52	55	-30	-10
53	60	-30	-10
54	65	-30	-10
55	-65	-25	-10
56	-60	-25	-10
57	-55	-25	-10
58	-50	-25	-10
59	-45	-25	-10
60	-40	-25	-10
61	-35	-25	-10
62	-30	-25	-10
63	-25	-25	-10
64	-20	-25	-10
65	-15	-25	-10
66	-10	-25	-10
67	-5	-25	-10
68	0	-25	-10
69	5	-25	-10
70	10	-25	-10
71	15	-25	-10
72	20	-25	-10
73	25	-25	-10
74	30	-25	-10
75	35	-25	-10
76	40	-25	-10
77	45	-25	-10
78	50	-25	-10
79	55	-25	-10
80	60	-25	-10
81	65	-25	-10
82	-65	-20	-10
83	-60	-20	-10
84	-55	-20	-10
85	-50	-20	-10
86	-45	-20	-10
87	-40	-20	-10
88	-35	-20	-10
89	-30	-20	-10
90	-25	-20	-10
91	-20	-20	-10
92	-15	-20	-10
93	-10	-20	-10
94	-5	-20	-10
95	0	-20	-10
96	5	-20	-10
97	10	-20	-10
98	15	-20	-10
99	20	-20	-10
100	25	-20	-10
101	30	-20	-10
102	35	-20	-10
103	40	-20	-10
104	45	-20	-10
105	50	-20	-10
106	55	-20	-10
107	60	-20	-10
108	65	-20	-10
109	-65	-15	-10
110	-60	-15	-10
111	-55	-15	-10
112	-50	-15	-10
113	-45	-15	-10
114	-40	-15	-10
115	-35	-15	-10
116	-30	-15	-10
117	-25	-15	-10
118	-20	-15	-10
119	-15	-15	-10
120	-10	-15	-10
121	-5	-15	-10
122	0	-15	-10
123	5	-15	-10
124	10	-15	-10
125	15	-15	-10
126	20	-15	-10
127	25	-15	-10
128	30	-15	-10
129	35	-15	-10
130	40	-15	-10
131	45	-15	-10
132	50	-15	-10
133	55	-15	-10
134	60	-15	-10
135	65	-15	-10
136	-65	-10	-10
137	-60	-10	-10
138	-55	-10	-10
139	-50	-10	-10
140	-45	-10	-10
141	-40	-10	-10
142	-35	-10	-10
143	-30	-10	-10
144	-25	-10	-10
145	-20	-10	-10
