1	0	0	0
2	5	0	0
3	10	0	0
4	15	0	0
5	20	0	0
6	25	0	0
7	30	0	0
8	35	0	0
9	40	0	0
10	45	0	0
11	50	0	0
12	55	0	0
13	60	0	0
14	65	0	0
15	70	0	0
16	75	0	0
17	80	0	0
18	85	0	0
19	90	0	0
20	95	0	0
21	100	0	0
22	0	5	0
23	5	5	0
24	10	5	0
25	15	5	0
26	20	5	0
27	25	5	0
28	30	5	0
29	35	5	0
30	40	5	0
31	45	5	0
32	50	5	0
33	55	5	0
34	60	5	0
35	65	5	0
36	70	5	0
37	75	5	0
38	80	5	0
39	85	5	0
40	90	5	0
41	95	5	0
42	100	5	0
43	0	10	0
44	5	10	0
45	10	10	0
46	15	10	0
47	20	10	0
48	25	10	0
49	30	10	0
50	35	10	0
51	40	10	0
52	45	10	0
53	50	10	0
54	55	10	0
55	60	10	0
56	65	10	0
57	70	10	0
58	75	10	0
59	80	10	0
60	85	10	0
61	90	10	0
62	95	10	0
63	100	10	0
64	0	15	0
65	5	15	0
66	10	15	0
67	15	15	0
68	20	15	0
69	25	15	0
70	30	15	0
71	35	15	0
72	40	15	0
73	45	15	0
74	50	15	0
75	55	15	0
76	60	15	0
77	65	15	0
78	70	15	0
79	75	15	0
80	80	15	0
81	85	15	0
82	90	15	0
83	95	15	0
84	100	15	0
85	0	20	0
86	5	20	0
87	10	20	0
88	15	20	0
89	20	20	0
90	25	20	0
91	30	20	0
92	35	20	0
93	40	20	0
94	45	20	0
95	50	20	0
96	55	20	0
97	60	20	0
98	65	20	0
99	70	20	0
100	75	20	0
101	80	20	0
102	85	20	0
103	90	20	0
104	95	20	0
105	100	20	0
106	0	25	0
107	5	25	0
108	10	25	0
109	15	25	0
110	20	25	0
111	25	25	0
112	30	25	0
113	35	25	0
114	40	25	0
115	45	25	0
116	50	25	0
117	55	25	0
118	60	25	0
119	65	25	0
120	70	25	0
121	75	25	0
122	80	25	0
123	85	25	0
124	90	25	0
125	95	25	0
126	100	25	0
127	0	30	0
128	5	30	0
129	10	30	0
130	15	30	0
131	20	30	0
132	25	30	0
133	30	30	0
134	35	30	0
135	40	30	0
136	45	30	0
137	50	30	0
138	55	30	0
139	60	30	0
140	65	30	0
141	70	30	0
142	75	30	0
143	80	30	0
144	85	30	0
145	90	30	0
146	95	30	0
147	100	30	0
148	0	35	0
149	5	35	0
150	10	35	0
151	15	35	0
152	20	35	0
153	25	35	0
154	30	35	0
155	35	35	0
156	40	35	0
157	45	35	0
158	50	35	0
159	55	35	0
160	60	35	0
161	65	35	0
162	70	35	0
163	75	35	0
164	80	35	0
165	85	35	0
166	90	35	0
167	95	35	0
168	100	35	0
169	0	40	0
170	5	40	0
171	10	40	0
172	15	40	0
173	20	40	0
174	25	40	0
175	30	40	0
176	35	40	0
177	40	40	0
178	45	40	0
179	50	40	0
180	55	40	0
181	60	40	0
182	65	40	0
183	70	40	0
184	75	40	0
185	80	40	0
186	85	40	0
187	90	40	0
188	95	40	0
189	100	40	0
190	0	45	0
191	5	45	0
192	10	45	0
193	15	45	0
194	20	45	0
195	25	45	0
196	30	45	0
197	35	45	0
198	40	45	0
199	45	45	0
200	50	45	0
201	55	45	0
202	60	45	0
203	65	45	0
204	70	45	0
205	75	45	0
206	80	45	0
207	85	45	0
208	90	45	0
209	95	45	0
210	100	45	0
211	0	50	0
212	5	50	0
213	10	50	0
214	15	50	0
215	20	50	0
216	25	50	0
217	30	50	0
218	35	50	0
219	40	50	0
220	45	50	0
221	50	50	0
222	55	50	0
223	60	50	0
224	65	50	0
225	70	50	0
226	75	50	0
227	80	50	0
228	85	50	0
229	90	50	0
230	95	50	0
231	100	50	0
232	0	55	0
233	5	55	0
234	10	55	0
235	15	55	0
236	20	55	0
237	25	55	0
238	30	55	0
239	35	55	0
240	40	55	0
241	45	55	0
242	50	55	0
243	55	55	0
244	60	55	0
245	65	55	0
246	70	55	0
247	75	55	0
248	80	55	0
249	85	55	0
250	90	55	0
251	95	55	0
252	100	55	0
253	0	60	0
254	5	60	0
255	10	60	0
256	15	60	0
257	20	60	0
258	25	60	0
259	30	60	0
260	35	60	0
261	40	60	0
262	45	60	0
263	50	60	0
264	55	60	0
265	60	60	0
266	65	60	0
267	70	60	0
268	75	60	0
269	80	60	0
270	85	60	0
271	90	60	0
272	95	60	0
273	100	60	0
274	0	65	0
275	5	65	0
276	10	65	0
277	15	65	0
278	20	65	0
279	25	65	0
280	30	65	0
281	35	65	0
282	40	65	0
283	45	65	0
284	50	65	0
285	55	65	0
286	60	65	0
287	65	65	0
288	70	65	0
289	75	65	0
290	80	65	0
291	85	65	0
292	90	65	0
293	95	65	0
294	100	65	0
295	0	70	0
296	5	70	0
297	10	70	0
298	15	70	0
299	20	70	0
300	25	70	0
301	30	70	0
302	35	70	0
303	40	70	0
304	45	70	0
305	50	70	0
306	55	70	0
307	60	70	0
308	65	70	0
309	70	70	0
310	75	70	0
311	80	70	0
312	85	70	0
313	90	70	0
314	95	70	0
315	100	70	0
316	0	75	0
317	5	75	0
318	10	75	0
319	15	75	0
320	20	75	0
321	25	75	0
322	30	75	0
323	35	75	0
324	40	75	0
325	45	75	0
326	50	75	0
327	55	75	0
328	60	75	0
329	65	75	0
330	70	75	0
331	75	75	0
332	80	75	0
333	85	75	0
334	90	75	0
335	95	75	0
336	100	75	0
337	0	80	0
338	5	80	0
339	10	80	0
340	15	80	0
341	20	80	0
342	25	80	0
343	30	80	0
344	35	80	0
345	40	80	0
346	45	80	0
347	50	80	0
348	55	80	0
349	60	80	0
350	65	80	0
351	70	80	0
352	75	80	0
353	80	80	0
354	85	80	0
355	90	80	0
356	95	80	0
357	100	80	0
358	0	85	0
359	5	85	0
360	10	85	0
361	15	85	0
362	20	85	0
363	25	85	0
364	30	85	0
365	35	85	0
366	40	85	0
367	45	85	0
368	50	85	0
369	55	85	0
370	60	85	0
371	65	85	0
372	70	85	0
373	75	85	0
374	80	85	0
375	85	85	0
376	90	85	0
377	95	85	0
378	100	85	0
379	0	90	0
380	5	90	0
381	10	90	0
382	15	90	0
383	20	90	0
384	25	90	0
385	30	90	0
386	35	90	0
387	40	90	0
388	45	90	0
389	50	90	0
390	55	90	0
391	60	90	0
392	65	90	0
393	70	90	0
394	75	90	0
395	80	90	0
396	85	90	0
397	90	90	0
398	95	90	0
399	100	90	0
400	0	95	0
401	5	95	0
402	10	95	0
403	15	95	0
404	20	95	0
405	25	95	0
406	30	95	0
407	35	95	0
408	40	95	0
409	45	95	0
410	50	95	0
411	55	95	0
412	60	95	0
413	65	95	0
414	70	95	0
415	75	95	0
416	80	95	0
417	85	95	0
418	90	95	0
419	95	95	0
